Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
925	22	0	2.3125	361441.914	354823.999	347932.767	361441.914	13509.1466	28724.0815	0	847644	0	0	3
930	22	0	2.325	361780.9	355170.202	348365.34	361780.9	13415.5593	28724.0815	0	848416	0	0	3
935	22	0	2.3375	362117.396	355514.004	348788.026	362117.396	13329.3706	28724.0815	0	849177	0	0	3
940	23	0	2.35	362454.005	355855.653	349173.265	362454.005	13280.7393	28724.0815	0	849927	0	0	3
945	23	0	2.3625	362789.148	356024.763	349173.265	362789.148	13615.883	28724.0815	0	850666	0	0	3
950	23	0	2.375	363122.481	356535.838	349890.841	363122.481	13231.6402	28724.0815	0	851397	0	0	3
955	23	0	2.3875	363454.735	356874.936	350262.66	363454.735	13192.0747	28724.0815	0	852117	0	0	3
960	23	0	2.4	363777.87	357212.816	350635.706	363777.87	13142.1641	28724.0815	0	852827	0	0	3
965	23	0	2.4125	364092.108	357549.226	351006.001	364092.108	13086.1072	28724.0815	0	853528	0	0	3
970	23	0	2.425	364400.447	357716.329	351006.001	364400.447	13394.4461	28724.0815	0	854218	0	0	3
975	23	0	2.4375	364704.353	358217.244	351740.718	364704.353	12963.6345	28724.0815	0	854899	0	0	3
980	23	0	2.45	365005.311	358548.859	352090.671	365005.311	12914.6397	28724.0815	0	855570	0	0	3
985	24	0	2.4625	365303.912	358879.19	352431.074	365303.912	12872.8386	28724.0815	0	856236	0	0	3
990	24	0	2.475	365600.284	359208.42	352764.884	365600.284	12835.3997	28724.0815	0	856892	0	0	3
995	24	0	2.4875	365894.267	359371.49	352764.884	365894.267	13129.3831	28724.0815	0	857539	0	0	3
1000	24	0	2.5	366185.179	359863.888	353424.728	366185.179	12760.4513	28724.0815	0	858175	0	0	3
1005	24	0	2.5125	366472.83	360190.091	353751.15	366472.83	12721.6801	28724.0815	0	858802	0	0	3
1010	24	0	2.525	366757.169	360515.241	354073.35	366757.169	12683.8189	28724.0815	0	859421	0	0	3
1015	24	0	2.5375	367038.187	360839.362	354393.78	367038.187	12644.4072	28724.0815	0	860031	0	0	3
1020	24	0	2.55	367315.86	361162.414	354709.271	367315.86	12606.5893	28724.0815	0	860635	0	0	3
1025	25	0	2.5625	367589.934	361484.431	355009.308	367589.934	12580.6261	28724.0815	0	861232	0	0	3
1030	25	0	2.575	367860.31	361805.706	355308.542	367860.31	12551.7681	28724.0815	0	861823	0	0	3
1035	25	0	2.5875	368127.144	362126.171	355616.847	368127.144	12510.2971	28724.0815	0	862404	0	0	3
1040	25	0	2.6	368390.645	362445.516	355936.044	368390.645	12454.601	28724.0815	0	862978	0	0	3
1045	25	0	2.6125	368650.922	362763.388	356263.332	368650.922	12387.5905	28724.0815	0	863544	0	0	3
1050	25	0	2.625	368907.76	363079.498	356598.312	368907.76	12309.4474	28724.0815	0	864100	0	0	3
1055	25	0	2.6375	369161.035	363393.566	356940.64	369161.035	12220.395	28724.0815	0	864645	0	0	3
1060	25	0	2.65	369410.882	363705.323	357287.671	369410.882	12123.2114	28724.0815	0	865183	0	0	3
1065	25	0	2.6625	369657.316	364014.564	357635.998	369657.316	12021.3182	28724.0815	0	865716	0	0	3
1070	26	0	2.675	369900.279	364321.171	357983.756	369900.279	11916.5234	28724.0815	0	866242	0	0	3
1075	26	0	2.6875	370140.171	364625.081	358331.211	370140.171	11808.9594	28724.0815	0	866763	0	0	3
1080	26	0	2.7	370378.287	364926.258	358679.773	370378.287	11698.5147	28724.0815	0	867276	0	0	3
1085	26	0	2.7125	370610.525	365224.527	359029.614	370610.525	11580.9112	28724.0815	0	867783	0	0	3
1090	26	0	2.725	370833.134	365519.615	359379.533	370833.134	11453.6007	28724.0815	0	868282	0	0	3
1095	26	0	2.7375	371048.519	365811.339	359727.394	371048.519	11321.1247	28724.0815	0	868775	0	0	3
1100	26	0	2.75	371257.459	366099.591	360073.647	371257.459	11183.812	28724.0815	0	869262	0	0	3
1105	26	0	2.7625	371465.341	366384.383	360417.92	371465.341	11047.4209	28724.0815	0	869742	0	0	3
1110	27	0	2.775	371668.036	366665.636	360760.018	371668.036	10908.0181	28724.0815	0	870217	0	0	3
1115	27	0	2.7875	371864.141	366943.239	361099.379	371864.141	10764.762	28724.0815	0	870686	0	0	3
1120	27	0	2.8	372052.685	367217.072	361441.914	372052.685	10610.7711	28724.0815	0	871148	0	0	3
1125	27	0	2.8125	372238.882	367486.996	361780.9	372238.882	10457.9822	28724.0815	0	871605	0	0	3
1130	27	0	2.825	372422.633	367753.04	362117.396	372422.633	10305.2369	28724.0815	0	872056	0	0	3
1135	27	0	2.8375	372586.708	368014.772	362454.005	372586.708	10132.7034	28724.0815	0	872500	0	0	3
1140	27	0	2.85	372738.467	368271.884	362789.148	372738.467	9949.31908	28724.0815	0	872939	0	0	3
1145	27	0	2.8625	372884.744	368524.274	363122.481	372884.744	9762.26269	28724.0815	0	873374	0	0	3
1150	27	0	2.875	373025.633	368771.853	363454.735	373025.633	9570.89775	28724.0815	0	873804	0	0	3
1155	28	0	2.8875	373166.876	369014.656	363777.87	373166.876	9389.00644	28724.0815	0	874227	0	0	3
1160	28	0	2.9	373313.645	369253.051	364092.108	373313.645	9221.53689	28724.0815	0	874643	0	0	3
1165	28	0	2.9125	373467.705	369487.44	364400.447	373467.705	9067.25836	28724.0815	0	875057	0	0	3
1170	28	0	2.925	373628.522	369718.142	364704.353	373628.522	8924.16947	28724.0815	0	875466	0	0	3
1175	28	0	2.9375	373794.146	369945.387	365005.311	373794.146	8788.83536	28724.0815	0	875869	0	0	3
1180	28	0	2.95	373962.542	370169.318	365303.912	373962.542	8658.62956	28724.0815	0	876267	0	0	3
1185	28	0	2.9625	374132.698	370390.038	365600.284	374132.698	8532.41399	28724.0815	0	876653	0	0	3
1190	28	0	2.975	374303.498	370607.618	365894.267	374303.498	8409.23089	28724.0815	0	877037	0	0	3
1195	28	0	2.9875	374474.112	370822.114	366185.179	374474.112	8288.93336	28724.0815	0	877416	0	0	3
1200	29	0	3	374644.106	371033.587	366472.83	374644.106	8171.27645	28724.0815	0	877786	0	0	3
1205	29	0	3.0125	374813.084	371242.094	366757.169	374813.084	8055.91504	28724.0815	0	878152	0	0	3
1210	29	0	3.025	374980.592	371447.679	367038.187	374980.592	7942.40476	28724.0815	0	878513	0	0	3
1215	29	0	3.0375	375146.248	371650.381	367315.86	375146.248	7830.38836	28724.0815	0	878870	0	0	3
1220	29	0	3.05	375310.047	371850.235	367589.934	375310.047	7720.11328	28724.0815	0	879221	0	0	3
1225	29	0	3.0625	375472.104	372047.29	367860.31	375472.104	7611.79402	28724.0815	0	879568	0	0	3
1230	29	0	3.075	375632.362	372241.591	368127.144	375632.362	7505.21761	28724.0815	0	879910	0	0	3
1235	29	0	3.0875	375790.727	372433.18	368390.645	375790.727	7400.08169	28724.0815	0	880248	0	0	3
1240	29	0	3.1	375947.148	372622.093	368650.922	375947.148	7296.22581	28724.0815	0	880581	0	0	3
1245	30	0	3.1125	376101.515	372808.358	368907.76	376101.515	7193.75504	28724.0815	0	880910	0	0	3
1250	30	0	3.125	376253.686	372992.006	369161.035	376253.686	7092.65118	28724.0815	0	881235	0	0	3
1255	30	0	3.1375	376403.584	373173.07	369410.882	376403.584	6992.70215	28724.0815	0	881555	0	0	3
1260	30	0	3.15	376551.232	373351.579	369657.316	376551.232	6893.91572	28724.0815	0	881871	0	0	3
1265	30	0	3.1625	376696.706	373527.563	369900.279	376696.706	6796.42679	28724.0815	0	882183	0	0	3
1270	30	0	3.175	376840.05	373701.058	370140.171	376840.05	6699.87901	28724.0815	0	882490	0	0	3
1275	30	0	3.1875	376981.245	373872.084	370378.287	376981.245	6602.95724	28724.0815	0	882794	0	0	3
1280	30	0	3.2	377120.265	374040.634	370610.525	377120.265	6509.74002	28724.0815	0	883093	0	0	3
1285	31	0	3.2125	377257.118	374206.799	370833.134	377257.118	6423.98441	28724.0815	0	883388	0	0	3
