Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
835	20	0	2.0875	0.000307269207	0.000513577498	0.000307269207	0.000799429706	0.000492160499	0.00382026744	0	0.0193609	0	0	3
840	20	0	2.1	0.000300683428	0.000501108841	0.000300683428	0.000778208993	0.000477525565	0.00382026744	0	0.0193299	0	0	3
845	20	0	2.1125	0.000294427032	0.000496067821	0.000294427032	0.000778208993	0.000483781961	0.00382026744	0	0.019299	0	0	3
850	21	0	2.125	0.000288417267	0.000477298933	0.000288417267	0.000736310324	0.000447893057	0.00382026744	0	0.0192682	0	0	3
855	21	0	2.1375	0.000282604344	0.000465956284	0.000282604344	0.000716365877	0.000433761534	0.00382026744	0	0.0192377	0	0	3
860	21	0	2.15	0.000276952486	0.000454970949	0.000276952486	0.000697395529	0.000420443043	0.00382026744	0	0.0192073	0	0	3
865	21	0	2.1625	0.000271446309	0.000444322218	0.000271446309	0.000679363113	0.000407916804	0.00382026744	0	0.019177	0	0	3
870	21	0	2.175	0.000266084717	0.000439974962	0.000266084717	0.000679363113	0.000413278396	0.00382026744	0	0.019147	0	0	3
875	21	0	2.1875	0.000260876281	0.000423958933	0.000260876281	0.000645618531	0.00038474225	0.00382026744	0	0.0191171	0	0	3
880	21	0	2.2	0.000255836014	0.00041421437	0.000255836014	0.000629916988	0.000374080974	0.00382026744	0	0.0190873	0	0	3
885	21	0	2.2125	0.000250955257	0.000404740327	0.000250955257	0.000615113602	0.000364158345	0.00382026744	0	0.0190577	0	0	3
890	21	0	2.225	0.000246222327	0.000395518045	0.000246222327	0.000601121388	0.000354899061	0.00382026744	0	0.0190283	0	0	3
895	22	0	2.2375	0.00024164407	0.000391765021	0.00024164407	0.000601121388	0.000359477318	0.00382026744	0	0.018999	0	0	3
900	22	0	2.25	0.000237230483	0.00037776755	0.000237230483	0.000574836572	0.000337606089	0.00382026744	0	0.0189698	0	0	3
905	22	0	2.2625	0.00023297832	0.000369221094	0.00023297832	0.000562149848	0.000329171528	0.00382026744	0	0.0189409	0	0	3
910	22	0	2.275	0.000228887513	0.000360889535	0.000228887513	0.00054981125	0.000320923737	0.00382026744	0	0.0189124	0	0	3
915	22	0	2.2875	0.000224954233	0.00035276811	0.000224954233	0.000537977947	0.000313023714	0.00382026744	0	0.0188841	0	0	3
920	22	0	2.3	0.000221195027	0.00034955901	0.000221195027	0.000537977947	0.00031678292	0.00382026744	0	0.0188559	0	0	3
925	22	0	2.3125	0.000217590855	0.000337121193	0.000217590855	0.000515705988	0.000298115133	0.00382026744	0	0.0188279	0	0	3
930	22	0	2.325	0.000214125656	0.000329581685	0.000214125656	0.000504575618	0.000290449962	0.00382026744	0	0.0188	0	0	3
935	22	0	2.3375	0.000210810488	0.000322237557	0.000210810488	0.000492952969	0.000282142481	0.00382026744	0	0.0187722	0	0	3
940	23	0	2.35	0.000207630015	0.000315104483	0.000207630015	0.000481092055	0.00027346204	0.00382026744	0	0.0187446	0	0	3
945	23	0	2.3625	0.000204576994	0.00031240869	0.000204576994	0.000481092055	0.00027651506	0.00382026744	0	0.0187171	0	0	3
950	23	0	2.375	0.000201640895	0.000301495628	0.000201640895	0.000458277447	0.000256636552	0.00382026744	0	0.0186897	0	0	3
955	23	0	2.3875	0.000198794042	0.000295008543	0.000198794042	0.000447386345	0.000248592302	0.00382026744	0	0.0186624	0	0	3
960	23	0	2.4	0.000196023006	0.00028872446	0.000196023006	0.000436703228	0.000240680221	0.00382026744	0	0.0186353	0	0	3
965	23	0	2.4125	0.000193341322	0.000282640412	0.000193341322	0.000426148052	0.00023280673	0.00382026744	0	0.0186083	0	0	3
970	23	0	2.425	0.000190757284	0.00028039936	0.000190757284	0.000426148052	0.000235390768	0.00382026744	0	0.0185815	0	0	3
975	23	0	2.4375	0.000188264059	0.000271070558	0.000188264059	0.000405227703	0.000216963644	0.00382026744	0	0.0185547	0	0	3
980	23	0	2.45	0.000185856936	0.000265586289	0.000185856936	0.000394892593	0.000209035657	0.00382026744	0	0.0185281	0	0	3
985	24	0	2.4625	0.000183530999	0.000260302249	0.000183530999	0.00038471086	0.00020117986	0.00382026744	0	0.0185015	0	0	3
990	24	0	2.475	0.000181279042	0.000255216454	0.000181279042	0.000374746247	0.000193467206	0.00382026744	0	0.0184751	0	0	3
995	24	0	2.4875	0.000179095493	0.000253359845	0.000179095493	0.000374746247	0.000195650754	0.00382026744	0	0.0184488	0	0	3
1000	24	0	2.5	0.000176977228	0.000245623385	0.000176977228	0.000355660045	0.000178682817	0.00382026744	0	0.0184226	0	0	3
1005	24	0	2.5125	0.000174922345	0.000241104942	0.000174922345	0.00034661313	0.000171690786	0.00382026744	0	0.0183966	0	0	3
1010	24	0	2.525	0.000172929229	0.000236762845	0.000172929229	0.000337952167	0.000165022937	0.00382026744	0	0.0183706	0	0	3
1015	24	0	2.5375	0.000170996054	0.000232588942	0.000170996054	0.000329685086	0.000158689032	0.00382026744	0	0.0183447	0	0	3
1020	24	0	2.55	0.000169120458	0.000228574826	0.000169120458	0.000321781337	0.00015266088	0.00382026744	0	0.0183189	0	0	3
1025	25	0	2.5625	0.000167300274	0.000224712799	0.000167300274	0.000314284991	0.000146984717	0.00382026744	0	0.0182932	0	0	3
1030	25	0	2.575	0.00016553423	0.00022099403	0.00016553423	0.000307269207	0.000141734977	0.00382026744	0	0.0182677	0	0	3
1035	25	0	2.5875	0.000163821884	0.000217407847	0.000163821884	0.000300683428	0.000136861544	0.00382026744	0	0.0182422	0	0	3
