Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
650	16	0	1.625	69918.5282	61982.5309	52535.9503	69918.5282	17382.5779	6662.8669	38.3	322019	0	0	3
655	16	0	1.6375	70376.4819	62428.5442	53249.6963	70376.4819	17126.7856	6662.8669	38.9	322663	0	0	3
660	16	0	1.65	70866.1762	62868.9562	53975.8604	70866.1762	16890.3158	6662.8669	39.4	323300	0	0	3
665	16	0	1.6625	71337.4038	63302.9948	54678.9564	71337.4038	16658.4474	6662.8669	39.9	323919	0	0	3
670	16	0	1.675	71844.5324	63732.1342	55363.1867	71844.5324	16481.3458	6662.8669	40.4	324522	0	0	3
675	16	0	1.6875	72558.397	64162.0144	55980.2939	72558.397	16578.1031	6662.8669	40.1	325134	0	0	3
680	16	0	1.7	73395.8506	64597.4033	56493.5039	73395.8506	16902.3466	6662.8669	39.4	325731	0	0	3
685	17	0	1.7125	74037.9649	65036.0149	56971.8297	74037.9649	17066.1351	6662.8669	39	326311	0	0	3
690	17	0	1.725	74437.0416	65472.6452	57430.7993	74437.0416	17006.2423	6662.8669	39.1	326888	0	0	3
695	17	0	1.7375	74762.8459	65905.9463	57873.1007	74762.8459	16889.7452	6662.8669	39.4	327468	0	0	3
700	17	0	1.75	75297.3252	66341.5519	58272.4346	75297.3252	17024.8907	6662.8669	39.1	328053	0	0	3
705	17	0	1.7625	76017.8205	66785.1866	58652.8008	76017.8205	17365.0197	6662.8669	38.3	328639	0	0	3
710	17	0	1.775	76837.5768	67239.806	59067.053	76837.5768	17770.5238	6662.8669	37.4	329222	0	0	3
715	17	0	1.7875	77700.9475	67705.6533	59533.609	77700.9475	18167.3385	6662.8669	36.6	329799	0	0	3
720	18	0	1.8	78447.7402	68178.5066	59998.2538	78447.7402	18449.4864	6662.8669	36.1	330368	0	0	3
725	18	0	1.8125	78943.764	68652.1444	60406.8315	78943.764	18536.9325	6662.8669	35.9	330930	0	0	3
730	18	0	1.825	79196.6747	69121.8905	60759.1614	79196.6747	18437.5134	6662.8669	36.1	331484	0	0	3
735	18	0	1.8375	79429.4647	69588.648	61104.4322	79429.4647	18325.0325	6662.8669	36.3	332032	0	0	3
740	18	0	1.85	79828.5152	70056.7501	61494.442	79828.5152	18334.0732	6662.8669	36.3	332574	0	0	3
745	18	0	1.8625	80297.2373	70526.82	61915.6068	80297.2373	18381.6305	6662.8669	36.2	333112	0	0	3
750	18	0	1.875	80707.4328	70996.6156	62357.5509	80707.4328	18349.8819	6662.8669	36.3	333644	0	0	3
755	18	0	1.8875	80920.1175	71460.6798	62741.4101	80920.1175	18178.7073	6662.8669	36.6	334169	0	0	3
760	18	0	1.9	81200.2648	71922.1512	63110.1328	81200.2648	18090.132	6662.8669	36.8	334688	0	0	3
765	19	0	1.9125	81513.997	72382.2478	63546.7477	81513.997	17967.2493	6662.8669	37	335203	0	0	3
770	19	0	1.925	81772.2367	72837.885	63977.9498	81772.2367	17794.2869	6662.8669	37.4	335715	0	0	3
775	19	0	1.9375	82083.1935	73290.5161	64420.5517	82083.1935	17662.6418	6662.8669	37.7	336228	0	0	3
780	19	0	1.95	82447.2807	73741.1843	64833.6126	82447.2807	17613.6681	6662.8669	37.8	336744	0	0	3
785	19	0	1.9625	82732.5538	74188.6579	65200.0115	82732.5538	17532.5423	6662.8669	38	337261	0	0	3
