Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
965	23	0	2.4125	0	0	0	0	0	5e-006	0	0	0	0	3
970	23	0	2.425	0	0	0	0	0	5e-006	0	0	0	0	3
975	23	0	2.4375	0	0	0	0	0	5e-006	0	0	0	0	3
980	23	0	2.45	0	0	0	0	0	5e-006	0	0	0	0	3
985	24	0	2.4625	0	0	0	0	0	5e-006	0	0	0	0	3
990	24	0	2.475	0	0	0	0	0	5e-006	0	0	0	0	3
995	24	0	2.4875	0	0	0	0	0	5e-006	0	0	0	0	3
1000	24	0	2.5	0	0	0	0	0	5e-006	0	0	0	0	3
1005	24	0	2.5125	0	0	0	0	0	5e-006	0	0	0	0	3
1010	24	0	2.525	0	0	0	0	0	5e-006	0	0	0	0	3
1015	24	0	2.5375	0	0	0	0	0	5e-006	0	0	0	0	3
1020	24	0	2.55	0	0	0	0	0	5e-006	0	0	0	0	3
1025	25	0	2.5625	0	0	0	0	0	5e-006	0	0	0	0	3
1030	25	0	2.575	0	0	0	0	0	5e-006	0	0	0	0	3
1035	25	0	2.5875	0	0	0	0	0	5e-006	0	0	0	0	3
1040	25	0	2.6	0	0	0	0	0	5e-006	0	0	0	0	3
1045	25	0	2.6125	0	0	0	0	0	5e-006	0	0	0	0	3
1050	25	0	2.625	0	0	0	0	0	5e-006	0	0	0	0	3
1055	25	0	2.6375	0	0	0	0	0	5e-006	0	0	0	0	3
1060	25	0	2.65	0	0	0	0	0	5e-006	0	0	0	0	3
1065	25	0	2.6625	0	0	0	0	0	5e-006	0	0	0	0	3
1070	26	0	2.675	0	0	0	0	0	5e-006	0	0	0	0	3
1075	26	0	2.6875	0	0	0	0	0	5e-006	0	0	0	0	3
1080	26	0	2.7	0	0	0	0	0	5e-006	0	0	0	0	3
1085	26	0	2.7125	0	0	0	0	0	5e-006	0	0	0	0	3
1090	26	0	2.725	0	0	0	0	0	5e-006	0	0	0	0	3
1095	26	0	2.7375	0	0	0	0	0	5e-006	0	0	0	0	3
1100	26	0	2.75	0	0	0	0	0	5e-006	0	0	0	0	3
1105	26	0	2.7625	0	0	0	0	0	5e-006	0	0	0	0	3
1110	27	0	2.775	0	0	0	0	0	5e-006	0	0	0	0	3
1115	27	0	2.7875	0	0	0	0	0	5e-006	0	0	0	0	3
1120	27	0	2.8	0	0	0	0	0	5e-006	0	0	0	0	3
1125	27	0	2.8125	0	0	0	0	0	5e-006	0	0	0	0	3
1130	27	0	2.825	0	0	0	0	0	5e-006	0	0	0	0	3
1135	27	0	2.8375	0	0	0	0	0	5e-006	0	0	0	0	3
1140	27	0	2.85	0	0	0	0	0	5e-006	0	0	0	0	3
1145	27	0	2.8625	0	0	0	0	0	5e-006	0	0	0	0	3
1150	27	0	2.875	0	0	0	0	0	5e-006	0	0	0	0	3
1155	28	0	2.8875	0	0	0	0	0	5e-006	0	0	0	0	3
1160	28	0	2.9	0	0	0	0	0	5e-006	0	0	0	0	3
1165	28	0	2.9125	0	0	0	0	0	5e-006	0	0	0	0	3
1170	28	0	2.925	0	0	0	0	0	5e-006	0	0	0	0	3
1175	28	0	2.9375	0	0	0	0	0	5e-006	0	0	0	0	3
1180	28	0	2.95	0	0	0	0	0	5e-006	0	0	0	0	3
1185	28	0	2.9625	0	0	0	0	0	5e-006	0	0	0	0	3
1190	28	0	2.975	0	0	0	0	0	5e-006	0	0	0	0	3
1195	28	0	2.9875	0	0	0	0	0	5e-006	0	0	0	0	3
1200	29	0	3	0	0	0	0	0	5e-006	0	0	0	0	3
1205	29	0	3.0125	0	0	0	0	0	5e-006	0	0	0	0	3
1210	29	0	3.025	0	0	0	0	0	5e-006	0	0	0	0	3
1215	29	0	3.0375	0	0	0	0	0	5e-006	0	0	0	0	3
1220	29	0	3.05	0	0	0	0	0	5e-006	0	0	0	0	3
1225	29	0	3.0625	0	0	0	0	0	5e-006	0	0	0	0	3
1230	29	0	3.075	0	0	0	0	0	5e-006	0	0	0	0	3
1235	29	0	3.0875	0	0	0	0	0	5e-006	0	0	0	0	3
1240	29	0	3.1	0	0	0	0	0	5e-006	0	0	0	0	3
1245	30	0	3.1125	0	0	0	0	0	5e-006	0	0	0	0	3
1250	30	0	3.125	0	0	0	0	0	5e-006	0	0	0	0	3
1255	30	0	3.1375	0	0	0	0	0	5e-006	0	0	0	0	3
1260	30	0	3.15	0	0	0	0	0	5e-006	0	0	0	0	3
1265	30	0	3.1625	0	0	0	0	0	5e-006	0	0	0	0	3
1270	30	0	3.175	0	0	0	0	0	5e-006	0	0	0	0	3
1275	30	0	3.1875	0	0	0	0	0	5e-006	0	0	0	0	3
1280	30	0	3.2	0	0	0	0	0	5e-006	0	0	0	0	3
1285	31	0	3.2125	0	0	0	0	0	5e-006	0	0	0	0	3
1290	31	0	3.225	0	0	0	0	0	5e-006	0	0	0	0	3
1295	31	0	3.2375	0	0	0	0	0	5e-006	0	0	0	0	3
1300	31	0	3.25	0	0	0	0	0	5e-006	0	0	0	0	3
1305	31	0	3.2625	0	0	0	0	0	5e-006	0	0	0	0	3
1310	31	0	3.275	0	0	0	0	0	5e-006	0	0	0	0	3
1315	31	0	3.2875	0	0	0	0	0	5e-006	0	0	0	0	3
1320	31	0	3.3	0	0	0	0	0	5e-006	0	0	0	0	3
1325	31	0	3.3125	0	0	0	0	0	5e-006	0	0	0	0	3
1330	32	0	3.325	0	0	0	0	0	5e-006	0	0	0	0	3
1335	32	0	3.3375	0	0	0	0	0	5e-006	0	0	0	0	3
1340	32	0	3.35	0	0	0	0	0	5e-006	0	0	0	0	3
